Fan,Refrigerator,AirConditioner,Television,Monitor,MotorPump,Month,City,Company,MonthlyHours,ElectricityBill
6,21.0,2.0,19.0,1.0,0,8,Karachi,K-Electric (KE),404,15991.48
16,23.0,1.0,7.0,1.0,0,11,Gwadar,Quetta Electric Supply Company (QESCO),567,24348.1
20,23.0,1.0,18.0,1.0,0,1,Quetta,Quetta Electric Supply Company (QESCO),506,21161.18
16,23.0,3.0,11.0,1.0,0,9,Gwadar,Quetta Electric Supply Company (QESCO),667,30012.82
22,23.0,3.0,11.0,1.0,0,10,Hyderabad,Hyderabad Electric Supply Company (HESCO),494,20544.2
22,22.0,3.0,7.0,1.0,0,6,Quetta,Quetta Electric Supply Company (QESCO),551,23512.19
6,22.0,3.0,7.0,1.0,0,6,Islamabad,Islamabad Electric Supply Company (IESCO),306,11282.48
21,22.0,0.0,10.0,1.0,0,1,Abbottabad,Peshawar Electric Supply Company (PESCO),401,15839.73
22,23.0,0.0,9.0,12.0,0,4,Bahawalpur,Multan Electric Power Company (MEPCO),608,26613.52
18,22.0,0.0,7.0,1.0,0,6,Sukkur,Sukkur Electric Power Company (SEPCO),522,21997.09
7,18.0,3.0,12.0,1.0,0,9,Faisalabad,Faisalabad Electric Supply Company (FESCO),472,19431.31
22,23.0,1.0,18.0,1.0,0,3,Abbottabad,Peshawar Electric Supply Company (PESCO),577,24870.55
13,22.0,0.0,6.0,12.0,0,11,Peshawar,Peshawar Electric Supply Company (PESCO),430,17306.71
14,23.0,0.0,5.0,1.0,0,7,Karachi,K-Electric (KE),487,20190.1
23,23.0,0.0,18.0,12.0,0,6,Multan,Multan Electric Power Company (MEPCO),772,36514.59
11,22.0,3.0,22.0,1.0,0,8,Sialkot,Gujranwala Electric Power Company (GEPCO),711,32616.97
23,23.0,1.0,12.0,1.0,0,7,Rawalpindi,Islamabad Electric Supply Company (IESCO),502,20952.2
18,22.0,2.0,15.0,1.0,0,10,Mirpur (AJK),Islamabad Electric Supply Company (IESCO),699,31856.51
9,17.0,2.0,9.0,1.0,0,3,Quetta,Quetta Electric Supply Company (QESCO),401,15839.73
14,22.0,2.0,20.0,1.0,0,5,Bahawalpur,Multan Electric Power Company (MEPCO),608,26613.52
16,23.0,0.0,17.0,1.0,0,1,Bahawalpur,Multan Electric Power Company (MEPCO),578,24922.8
16,23.0,2.0,14.0,1.0,0,8,Hyderabad,Hyderabad Electric Supply Company (HESCO),663,29782.36
8,21.0,2.0,12.0,1.0,0,12,Islamabad,Islamabad Electric Supply Company (IESCO),585,25310.15
17,23.0,1.0,20.0,1.0,0,12,Peshawar,Peshawar Electric Supply Company (PESCO),630,27881.05
21,23.0,0.0,17.0,12.0,0,3,Rawalpindi,Islamabad Electric Supply Company (IESCO),612,26843.98
21,22.0,0.0,11.0,12.0,0,6,Multan,Multan Electric Power Company (MEPCO),475,19583.07
19,23.0,0.0,15.0,1.0,0,8,Quetta,Quetta Electric Supply Company (QESCO),584,25253.98
6,19.0,2.0,8.0,1.0,0,6,Sialkot,Gujranwala Electric Power Company (GEPCO),269,9688.22
12,22.0,2.0,6.0,1.0,0,9,Sukkur,Sukkur Electric Power Company (SEPCO),539,22885.25
10,18.0,1.0,10.0,1.0,0,3,Hyderabad,Hyderabad Electric Supply Company (HESCO),318,11857.8
7,17.0,0.0,16.0,1.0,0,4,Peshawar,Peshawar Electric Supply Company (PESCO),381,14878.22
19,22.0,0.0,3.0,1.0,0,8,Sialkot,Gujranwala Electric Power Company (GEPCO),524,22101.58
15,23.0,2.0,17.0,1.0,0,6,Sialkot,Gujranwala Electric Power Company (GEPCO),631,27938.67
19,23.0,3.0,13.0,1.0,0,8,Lahore,Lahore Electric Supply Company (LESCO),700,31914.12
23,22.0,3.0,19.0,1.0,0,5,Faisalabad,Faisalabad Electric Supply Company (FESCO),690,31337.97
13,22.0,3.0,11.0,1.0,0,5,Bahawalpur,Multan Electric Power Company (MEPCO),667,30012.82
20,22.0,1.0,3.0,1.0,0,7,Faisalabad,Faisalabad Electric Supply Company (FESCO),370,14350.85
19,23.0,2.0,17.0,1.0,0,8,Rawalpindi,Islamabad Electric Supply Company (IESCO),529,22362.81
6,19.0,1.0,19.0,1.0,0,9,Peshawar,Peshawar Electric Supply Company (PESCO),467,19178.38
9,22.0,1.0,18.0,1.0,0,12,Sukkur,Sukkur Electric Power Company (SEPCO),476,19633.65
19,23.0,3.0,20.0,1.0,0,12,Islamabad,Islamabad Electric Supply Company (IESCO),612,26843.98
9,23.0,1.0,21.0,7.0,0,8,Mirpur (AJK),Islamabad Electric Supply Company (IESCO),711,32616.97
9,23.0,2.0,8.0,7.0,0,2,Lahore,Lahore Electric Supply Company (LESCO),566,24295.86
14,23.0,0.0,4.0,1.0,0,12,Sialkot,Gujranwala Electric Power Company (GEPCO),499,20797.12
13,23.0,0.0,8.0,1.0,0,9,Mirpur (AJK),Islamabad Electric Supply Company (IESCO),429,17256.13
23,23.0,3.0,21.0,12.0,0,10,Sukkur,Sukkur Electric Power Company (SEPCO),856,41881.81
22,23.0,0.0,12.0,1.0,0,2,Rawalpindi,Islamabad Electric Supply Company (IESCO),528,22310.56
20,23.0,1.0,12.0,1.0,0,3,Peshawar,Peshawar Electric Supply Company (PESCO),521,21944.85
16,23.0,2.0,15.0,1.0,0,3,Abbottabad,Peshawar Electric Supply Company (PESCO),541,22989.74
13,23.0,0.0,15.0,1.0,0,10,Multan,Multan Electric Power Company (MEPCO),415,16547.93
11,22.0,0.0,14.0,12.0,0,11,Multan,Multan Electric Power Company (MEPCO),501,20899.95
12,23.0,1.0,15.0,12.0,0,1,Sialkot,Gujranwala Electric Power Company (GEPCO),648,28918.13
7,19.0,2.0,18.0,1.0,0,4,Peshawar,Peshawar Electric Supply Company (PESCO),456,18621.94
12,22.0,1.0,16.0,1.0,0,9,Mirpur (AJK),Islamabad Electric Supply Company (IESCO),515,21631.38
6,17.0,3.0,8.0,7.0,0,6,Lahore,Lahore Electric Supply Company (LESCO),319,11905.74
18,22.0,3.0,4.0,12.0,0,10,Hyderabad,Hyderabad Electric Supply Company (HESCO),638,28341.97
17,22.0,3.0,5.0,1.0,0,12,Mirpur (AJK),Islamabad Electric Supply Company (IESCO),478,19734.82
23,22.0,2.0,16.0,1.0,0,6,Peshawar,Peshawar Electric Supply Company (PESCO),704,32169.7
6,23.0,0.0,20.0,1.0,0,11,Quetta,Quetta Electric Supply Company (QESCO),476,19633.65
18,22.0,3.0,15.0,1.0,0,10,Rawalpindi,Islamabad Electric Supply Company (IESCO),477,19684.24
12,22.0,2.0,6.0,1.0,0,2,Faisalabad,Faisalabad Electric Supply Company (FESCO),333,12576.95
8,17.0,3.0,10.0,7.0,0,6,Sukkur,Sukkur Electric Power Company (SEPCO),471,19380.72
6,22.0,0.0,4.0,1.0,0,11,Mirpur (AJK),Islamabad Electric Supply Company (IESCO),188,6333.77
23,23.0,3.0,15.0,1.0,0,12,Sargodha,Faisalabad Electric Supply Company (FESCO),661,29667.12
9,22.0,0.0,16.0,1.0,0,6,Faisalabad,Faisalabad Electric Supply Company (FESCO),542,23041.99
5,22.0,0.0,12.0,1.0,0,1,Sialkot,Gujranwala Electric Power Company (GEPCO),464,19026.62
10,22.0,0.0,13.0,1.0,0,3,Mirpur (AJK),Islamabad Electric Supply Company (IESCO),539,22885.25
6,21.0,2.0,17.0,1.0,0,9,Islamabad,Islamabad Electric Supply Company (IESCO),523,22049.34
17,22.0,3.0,9.0,12.0,0,10,Mirpur (AJK),Islamabad Electric Supply Company (IESCO),681,30819.43
20,23.0,2.0,14.0,12.0,0,4,Multan,Multan Electric Power Company (MEPCO),592,25703.29
6,17.0,1.0,21.0,1.0,0,7,Peshawar,Peshawar Electric Supply Company (PESCO),352,13487.87
21,22.0,3.0,7.0,12.0,0,5,Sialkot,Gujranwala Electric Power Company (GEPCO),634,28111.51
23,23.0,0.0,16.0,1.0,0,4,Quetta,Quetta Electric Supply Company (QESCO),414,16497.34
5,20.0,2.0,18.0,1.0,0,6,Sialkot,Gujranwala Electric Power Company (GEPCO),557,23825.66
8,23.0,1.0,21.0,1.0,0,8,Lahore,Lahore Electric Supply Company (LESCO),552,23564.43
13,22.0,2.0,17.0,1.0,0,7,Gwadar,Quetta Electric Supply Company (QESCO),604,26383.05
22,23.0,0.0,4.0,1.0,0,7,Faisalabad,Faisalabad Electric Supply Company (FESCO),369,14302.9
10,19.0,0.0,18.0,1.0,0,12,Faisalabad,Faisalabad Electric Supply Company (FESCO),554,23668.92
15,22.0,1.0,12.0,1.0,0,4,Peshawar,Peshawar Electric Supply Company (PESCO),579,24975.04
5,18.0,3.0,3.0,1.0,0,6,Bahawalpur,Multan Electric Power Company (MEPCO),401,15839.73
20,23.0,3.0,5.0,1.0,0,8,Hyderabad,Hyderabad Electric Supply Company (HESCO),490,20341.85
15,23.0,0.0,4.0,12.0,0,8,Rawalpindi,Islamabad Electric Supply Company (IESCO),457,18672.52
6,19.0,0.0,11.0,1.0,0,8,Abbottabad,Peshawar Electric Supply Company (PESCO),397,15645.31
19,23.0,1.0,21.0,12.0,0,8,Faisalabad,Faisalabad Electric Supply Company (FESCO),788,37536.92
23,22.0,2.0,7.0,1.0,0,11,Gwadar,Quetta Electric Supply Company (QESCO),486,20139.51
12,22.0,3.0,9.0,12.0,0,11,Lahore,Lahore Electric Supply Company (LESCO),656,29379.05
6,19.0,1.0,7.0,1.0,0,3,Quetta,Quetta Electric Supply Company (QESCO),318,11857.8
5,18.0,3.0,15.0,7.0,0,7,Multan,Multan Electric Power Company (MEPCO),528,22310.56
13,22.0,3.0,10.0,1.0,0,10,Gwadar,Quetta Electric Supply Company (QESCO),448,18217.25
23,23.0,3.0,21.0,1.0,0,7,Sialkot,Gujranwala Electric Power Company (GEPCO),844,41115.07
10,21.0,2.0,8.0,1.0,0,1,Peshawar,Peshawar Electric Supply Company (PESCO),330,12433.12
6,18.0,0.0,13.0,1.0,0,4,Sukkur,Sukkur Electric Power Company (SEPCO),317,11809.86
17,23.0,0.0,7.0,1.0,0,9,Gwadar,Quetta Electric Supply Company (QESCO),317,11809.86
23,22.0,3.0,9.0,1.0,0,12,Multan,Multan Electric Power Company (MEPCO),711,32616.97
16,22.0,3.0,9.0,12.0,0,4,Bahawalpur,Multan Electric Power Company (MEPCO),561,24034.64
17,23.0,1.0,19.0,1.0,0,12,Sargodha,Faisalabad Electric Supply Company (FESCO),723,33383.72
16,22.0,2.0,17.0,1.0,0,1,Sukkur,Sukkur Electric Power Company (SEPCO),525,22153.83
15,23.0,3.0,12.0,1.0,0,10,Sialkot,Gujranwala Electric Power Company (GEPCO),493,20493.61
23,22.0,2.0,9.0,1.0,0,1,Quetta,Quetta Electric Supply Company (QESCO),481,19886.58
19,23.0,1.0,10.0,1.0,0,2,Sialkot,Gujranwala Electric Power Company (GEPCO),342,13008.44
5,17.0,1.0,8.0,1.0,0,6,Abbottabad,Peshawar Electric Supply Company (PESCO),235,8255.17
17,23.0,1.0,16.0,12.0,0,8,Rawalpindi,Islamabad Electric Supply Company (IESCO),720,33192.03
11,23.0,1.0,13.0,12.0,0,12,Rawalpindi,Islamabad Electric Supply Company (IESCO),499,20797.12
7,18.0,0.0,18.0,1.0,0,2,Islamabad,Islamabad Electric Supply Company (IESCO),371,14398.79
8,17.0,0.0,6.0,1.0,0,7,Faisalabad,Faisalabad Electric Supply Company (FESCO),228,7960.13
10,23.0,1.0,16.0,1.0,0,11,Karachi,K-Electric (KE),483,19987.75
5,19.0,1.0,15.0,1.0,0,6,Mirpur (AJK),Islamabad Electric Supply Company (IESCO),277,10025.41
9,21.0,0.0,7.0,1.0,0,11,Rawalpindi,Islamabad Electric Supply Company (IESCO),255,9098.14
16,22.0,2.0,11.0,1.0,0,1,Islamabad,Islamabad Electric Supply Company (IESCO),574,24713.82
23,23.0,3.0,16.0,1.0,0,5,Peshawar,Peshawar Electric Supply Company (PESCO),601,26210.21
22,22.0,0.0,4.0,1.0,0,6,Sukkur,Sukkur Electric Power Company (SEPCO),526,22206.07
17,23.0,1.0,10.0,1.0,0,2,Lahore,Lahore Electric Supply Company (LESCO),399,15741.2
9,18.0,2.0,21.0,1.0,0,6,Rawalpindi,Islamabad Electric Supply Company (IESCO),421,16851.44
10,22.0,3.0,12.0,1.0,0,12,Islamabad,Islamabad Electric Supply Company (IESCO),407,16143.24
21,22.0,3.0,3.0,1.0,0,10,Abbottabad,Peshawar Electric Supply Company (PESCO),604,26383.05
10,20.0,0.0,9.0,7.0,0,11,Quetta,Quetta Electric Supply Company (QESCO),480,19836.0
13,22.0,3.0,8.0,1.0,0,1,Quetta,Quetta Electric Supply Company (QESCO),413,16446.75
19,23.0,1.0,16.0,1.0,0,8,Bahawalpur,Multan Electric Power Company (MEPCO),659,29551.89
15,22.0,0.0,11.0,1.0,0,3,Peshawar,Peshawar Electric Supply Company (PESCO),449,18267.84
18,23.0,0.0,18.0,1.0,0,7,Hyderabad,Hyderabad Electric Supply Company (HESCO),569,24452.59
13,22.0,1.0,10.0,1.0,0,12,Karachi,K-Electric (KE),586,25366.31
19,23.0,2.0,3.0,1.0,0,4,Hyderabad,Hyderabad Electric Supply Company (HESCO),423,16952.61
15,23.0,1.0,20.0,1.0,0,10,Abbottabad,Peshawar Electric Supply Company (PESCO),451,18369.01
16,22.0,3.0,15.0,1.0,0,7,Sialkot,Gujranwala Electric Power Company (GEPCO),587,25422.47
12,22.0,3.0,18.0,1.0,0,7,Islamabad,Islamabad Electric Supply Company (IESCO),699,31856.51
6,23.0,0.0,21.0,7.0,0,4,Abbottabad,Peshawar Electric Supply Company (PESCO),490,20341.85
18,22.0,2.0,16.0,1.0,0,2,Sargodha,Faisalabad Electric Supply Company (FESCO),473,19481.9
8,17.0,3.0,11.0,1.0,0,3,Rawalpindi,Islamabad Electric Supply Company (IESCO),562,24086.88
19,22.0,0.0,20.0,1.0,0,7,Hyderabad,Hyderabad Electric Supply Company (HESCO),698,31798.89
20,22.0,3.0,6.0,1.0,0,6,Lahore,Lahore Electric Supply Company (LESCO),653,29206.2
13,22.0,1.0,9.0,1.0,0,6,Rawalpindi,Islamabad Electric Supply Company (IESCO),386,15117.94
8,19.0,0.0,10.0,7.0,0,6,Rawalpindi,Islamabad Electric Supply Company (IESCO),266,9561.78
16,22.0,3.0,5.0,12.0,0,12,Sukkur,Sukkur Electric Power Company (SEPCO),476,19633.65
8,22.0,0.0,5.0,1.0,0,8,Islamabad,Islamabad Electric Supply Company (IESCO),346,13200.21
21,22.0,1.0,16.0,1.0,0,11,Sargodha,Faisalabad Electric Supply Company (FESCO),450,18318.42
13,22.0,2.0,21.0,1.0,0,9,Lahore,Lahore Electric Supply Company (LESCO),716,32936.45
23,22.0,1.0,14.0,1.0,0,12,Karachi,K-Electric (KE),523,22049.34
19,23.0,0.0,8.0,12.0,0,2,Bahawalpur,Multan Electric Power Company (MEPCO),577,24870.55
5,20.0,0.0,17.0,1.0,0,9,Sargodha,Faisalabad Electric Supply Company (FESCO),290,10573.34
5,19.0,2.0,6.0,1.0,0,1,Abbottabad,Peshawar Electric Supply Company (PESCO),307,11330.43
13,23.0,1.0,22.0,1.0,0,8,Karachi,K-Electric (KE),512,21474.65
12,22.0,3.0,17.0,1.0,0,12,Peshawar,Peshawar Electric Supply Company (PESCO),560,23982.39
12,22.0,0.0,10.0,1.0,0,2,Rawalpindi,Islamabad Electric Supply Company (IESCO),445,18065.5
19,22.0,1.0,21.0,12.0,0,6,Lahore,Lahore Electric Supply Company (LESCO),634,28111.51
6,18.0,1.0,16.0,7.0,0,8,Gwadar,Quetta Electric Supply Company (QESCO),371,14398.79
15,23.0,2.0,7.0,1.0,0,5,Multan,Multan Electric Power Company (MEPCO),619,27247.28
14,23.0,2.0,9.0,1.0,0,10,Sargodha,Faisalabad Electric Supply Company (FESCO),592,25703.29
8,21.0,1.0,5.0,1.0,0,9,Hyderabad,Hyderabad Electric Supply Company (HESCO),444,18014.91
20,23.0,1.0,15.0,1.0,0,10,Sargodha,Faisalabad Electric Supply Company (FESCO),657,29436.66
5,17.0,3.0,22.0,7.0,0,5,Karachi,K-Electric (KE),688,31222.74
18,22.0,3.0,9.0,1.0,0,9,Rawalpindi,Islamabad Electric Supply Company (IESCO),575,24766.06
12,23.0,3.0,3.0,1.0,0,5,Islamabad,Islamabad Electric Supply Company (IESCO),354,13583.76
15,22.0,2.0,19.0,1.0,0,7,Abbottabad,Peshawar Electric Supply Company (PESCO),692,31453.2
7,20.0,0.0,3.0,1.0,0,11,Hyderabad,Hyderabad Electric Supply Company (HESCO),373,14494.67
16,22.0,2.0,6.0,1.0,0,2,Mirpur (AJK),Islamabad Electric Supply Company (IESCO),299,10952.68
11,23.0,0.0,8.0,1.0,0,11,Sialkot,Gujranwala Electric Power Company (GEPCO),543,23094.23
7,17.0,1.0,16.0,1.0,0,5,Sukkur,Sukkur Electric Power Company (SEPCO),405,16042.07
21,22.0,3.0,7.0,1.0,0,1,Hyderabad,Hyderabad Electric Supply Company (HESCO),639,28399.59
20,23.0,2.0,12.0,1.0,0,8,Faisalabad,Faisalabad Electric Supply Company (FESCO),464,19026.62
16,22.0,2.0,14.0,1.0,0,11,Karachi,K-Electric (KE),437,17660.81
9,21.0,3.0,20.0,7.0,0,1,Islamabad,Islamabad Electric Supply Company (IESCO),565,24243.62
16,23.0,3.0,5.0,1.0,0,2,Gwadar,Quetta Electric Supply Company (QESCO),363,14015.24
7,23.0,2.0,15.0,7.0,0,8,Faisalabad,Faisalabad Electric Supply Company (FESCO),710,32553.08
7,22.0,1.0,8.0,7.0,0,6,Hyderabad,Hyderabad Electric Supply Company (HESCO),430,17306.71
18,22.0,2.0,5.0,1.0,0,3,Faisalabad,Faisalabad Electric Supply Company (FESCO),356,13679.64
7,20.0,2.0,6.0,7.0,0,8,Mirpur (AJK),Islamabad Electric Supply Company (IESCO),524,22101.58
5,22.0,0.0,15.0,1.0,0,10,Mirpur (AJK),Islamabad Electric Supply Company (IESCO),519,21840.36
11,22.0,2.0,10.0,1.0,0,10,Islamabad,Islamabad Electric Supply Company (IESCO),395,15549.42
14,23.0,2.0,3.0,1.0,0,10,Karachi,K-Electric (KE),587,25422.47
18,23.0,0.0,5.0,1.0,0,4,Hyderabad,Hyderabad Electric Supply Company (HESCO),505,21108.93
18,23.0,3.0,16.0,1.0,0,1,Sargodha,Faisalabad Electric Supply Company (FESCO),658,29494.28
23,23.0,1.0,20.0,1.0,0,3,Sukkur,Sukkur Electric Power Company (SEPCO),540,22937.5
12,22.0,2.0,6.0,1.0,0,10,Rawalpindi,Islamabad Electric Supply Company (IESCO),454,18520.77
13,23.0,0.0,20.0,1.0,0,1,Rawalpindi,Islamabad Electric Supply Company (IESCO),474,19532.48
23,23.0,2.0,21.0,1.0,0,9,Sialkot,Gujranwala Electric Power Company (GEPCO),651,29090.97
9,19.0,2.0,15.0,1.0,0,1,Bahawalpur,Multan Electric Power Company (MEPCO),502,20952.2
13,23.0,0.0,16.0,12.0,0,7,Faisalabad,Faisalabad Electric Supply Company (FESCO),501,20899.95
18,23.0,1.0,22.0,1.0,0,7,Peshawar,Peshawar Electric Supply Company (PESCO),611,26786.36
13,23.0,2.0,16.0,1.0,0,9,Sialkot,Gujranwala Electric Power Company (GEPCO),513,21526.89
20,23.0,2.0,10.0,1.0,0,4,Lahore,Lahore Electric Supply Company (LESCO),431,17357.3
5,19.0,1.0,18.0,7.0,0,12,Gwadar,Quetta Electric Supply Company (QESCO),595,25871.78
11,23.0,3.0,5.0,12.0,0,3,Islamabad,Islamabad Electric Supply Company (IESCO),456,18621.94
7,19.0,2.0,6.0,7.0,0,11,Sukkur,Sukkur Electric Power Company (SEPCO),309,11426.31
19,22.0,2.0,12.0,1.0,0,8,Sargodha,Faisalabad Electric Supply Company (FESCO),561,24034.64
20,23.0,2.0,20.0,12.0,0,2,Multan,Multan Electric Power Company (MEPCO),723,33383.72
9,20.0,3.0,16.0,1.0,0,8,Gwadar,Quetta Electric Supply Company (QESCO),591,25647.13
9,20.0,2.0,22.0,1.0,0,5,Multan,Multan Electric Power Company (MEPCO),657,29436.66
8,20.0,0.0,12.0,1.0,0,12,Sukkur,Sukkur Electric Power Company (SEPCO),502,20952.2
15,22.0,3.0,22.0,1.0,0,10,Gwadar,Quetta Electric Supply Company (QESCO),540,22937.5
23,22.0,2.0,12.0,1.0,0,6,Bahawalpur,Multan Electric Power Company (MEPCO),577,24870.55
8,17.0,2.0,9.0,1.0,0,4,Multan,Multan Electric Power Company (MEPCO),458,18723.11
15,23.0,2.0,12.0,1.0,0,6,Multan,Multan Electric Power Company (MEPCO),469,19279.55
19,23.0,2.0,5.0,1.0,0,8,Peshawar,Peshawar Electric Supply Company (PESCO),368,14254.96
20,23.0,2.0,10.0,1.0,0,8,Sialkot,Gujranwala Electric Power Company (GEPCO),625,27592.98
18,22.0,2.0,8.0,1.0,0,5,Bahawalpur,Multan Electric Power Company (MEPCO),579,24975.04
16,22.0,0.0,17.0,1.0,0,11,Rawalpindi,Islamabad Electric Supply Company (IESCO),607,26555.9
17,23.0,0.0,18.0,1.0,0,9,Rawalpindi,Islamabad Electric Supply Company (IESCO),400,15789.14
12,23.0,2.0,22.0,1.0,0,2,Faisalabad,Faisalabad Electric Supply Company (FESCO),675,30473.74
7,23.0,2.0,10.0,7.0,0,3,Mirpur (AJK),Islamabad Electric Supply Company (IESCO),601,26210.21
13,22.0,1.0,5.0,1.0,0,11,Rawalpindi,Islamabad Electric Supply Company (IESCO),448,18217.25
15,23.0,0.0,4.0,1.0,0,7,Sargodha,Faisalabad Electric Supply Company (FESCO),281,10194.0
21,22.0,0.0,12.0,1.0,0,8,Bahawalpur,Multan Electric Power Company (MEPCO),503,21004.44
18,23.0,1.0,14.0,1.0,0,10,Multan,Multan Electric Power Company (MEPCO),573,24661.57
21,22.0,3.0,17.0,1.0,0,12,Mirpur (AJK),Islamabad Electric Supply Company (IESCO),589,25534.8
17,22.0,3.0,11.0,1.0,0,3,Bahawalpur,Multan Electric Power Company (MEPCO),517,21735.87
11,23.0,3.0,3.0,1.0,0,10,Rawalpindi,Islamabad Electric Supply Company (IESCO),365,14111.13
6,22.0,1.0,14.0,7.0,0,5,Faisalabad,Faisalabad Electric Supply Company (FESCO),585,25310.15
13,23.0,2.0,9.0,1.0,0,8,Faisalabad,Faisalabad Electric Supply Company (FESCO),455,18571.35
22,23.0,0.0,3.0,1.0,0,9,Rawalpindi,Islamabad Electric Supply Company (IESCO),464,19026.62
19,23.0,2.0,6.0,1.0,0,12,Sargodha,Faisalabad Electric Supply Company (FESCO),382,14926.16
20,23.0,3.0,16.0,1.0,0,12,Faisalabad,Faisalabad Electric Supply Company (FESCO),657,29436.66
11,22.0,3.0,16.0,1.0,0,3,Multan,Multan Electric Power Company (MEPCO),610,26728.75
18,22.0,3.0,19.0,12.0,0,1,Islamabad,Islamabad Electric Supply Company (IESCO),672,30300.89
17,23.0,0.0,21.0,1.0,0,12,Multan,Multan Electric Power Company (MEPCO),448,18217.25
7,22.0,3.0,5.0,7.0,0,8,Rawalpindi,Islamabad Electric Supply Company (IESCO),617,27132.05
6,23.0,3.0,9.0,7.0,0,1,Faisalabad,Faisalabad Electric Supply Company (FESCO),487,20190.1
22,22.0,3.0,12.0,1.0,0,5,Sukkur,Sukkur Electric Power Company (SEPCO),475,19583.07
19,23.0,2.0,5.0,1.0,0,3,Rawalpindi,Islamabad Electric Supply Company (IESCO),589,25534.8
15,23.0,1.0,22.0,1.0,0,5,Karachi,K-Electric (KE),552,23564.43
16,22.0,2.0,6.0,1.0,0,3,Bahawalpur,Multan Electric Power Company (MEPCO),610,26728.75
12,22.0,2.0,5.0,1.0,0,11,Quetta,Quetta Electric Supply Company (QESCO),499,20797.12
19,23.0,2.0,17.0,1.0,0,8,Mirpur (AJK),Islamabad Electric Supply Company (IESCO),748,34981.1
20,22.0,3.0,6.0,12.0,0,1,Rawalpindi,Islamabad Electric Supply Company (IESCO),682,30877.05
15,23.0,3.0,18.0,1.0,0,10,Islamabad,Islamabad Electric Supply Company (IESCO),622,27420.13
14,22.0,3.0,20.0,1.0,0,6,Lahore,Lahore Electric Supply Company (LESCO),663,29782.36
15,22.0,3.0,3.0,1.0,0,9,Mirpur (AJK),Islamabad Electric Supply Company (IESCO),598,26040.27
19,23.0,2.0,9.0,12.0,0,11,Islamabad,Islamabad Electric Supply Company (IESCO),695,31626.04
10,21.0,1.0,10.0,1.0,0,3,Hyderabad,Hyderabad Electric Supply Company (HESCO),352,13487.87
18,22.0,0.0,7.0,1.0,0,4,Bahawalpur,Multan Electric Power Company (MEPCO),430,17306.71
19,22.0,0.0,17.0,1.0,0,2,Quetta,Quetta Electric Supply Company (QESCO),410,16295.0
11,22.0,2.0,14.0,12.0,0,9,Sargodha,Faisalabad Electric Supply Company (FESCO),497,20695.95
7,23.0,2.0,12.0,1.0,0,7,Karachi,K-Electric (KE),493,20493.61
22,22.0,1.0,3.0,1.0,0,9,Mirpur (AJK),Islamabad Electric Supply Company (IESCO),512,21474.65
6,20.0,1.0,6.0,7.0,0,11,Multan,Multan Electric Power Company (MEPCO),322,12049.57
15,22.0,0.0,10.0,1.0,0,1,Multan,Multan Electric Power Company (MEPCO),472,19431.31
12,22.0,0.0,4.0,12.0,0,12,Gwadar,Quetta Electric Supply Company (QESCO),426,17104.37
21,23.0,0.0,11.0,12.0,0,1,Multan,Multan Electric Power Company (MEPCO),714,32808.66
12,23.0,3.0,15.0,1.0,0,7,Faisalabad,Faisalabad Electric Supply Company (FESCO),488,20240.68
12,22.0,2.0,8.0,12.0,0,3,Islamabad,Islamabad Electric Supply Company (IESCO),694,31568.43
19,23.0,0.0,22.0,1.0,0,7,Sialkot,Gujranwala Electric Power Company (GEPCO),535,22676.27
13,22.0,3.0,20.0,1.0,0,4,Hyderabad,Hyderabad Electric Supply Company (HESCO),573,24661.57
11,23.0,3.0,16.0,1.0,0,12,Sialkot,Gujranwala Electric Power Company (GEPCO),645,28745.28
11,23.0,3.0,15.0,12.0,0,8,Sialkot,Gujranwala Electric Power Company (GEPCO),631,27938.67
9,18.0,0.0,21.0,1.0,0,3,Sargodha,Faisalabad Electric Supply Company (FESCO),369,14302.9
20,22.0,2.0,21.0,12.0,0,4,Rawalpindi,Islamabad Electric Supply Company (IESCO),617,27132.05
11,23.0,3.0,17.0,1.0,0,4,Gwadar,Quetta Electric Supply Company (QESCO),692,31453.2
17,23.0,2.0,9.0,1.0,0,4,Karachi,K-Electric (KE),537,22780.76
14,23.0,1.0,8.0,1.0,0,11,Peshawar,Peshawar Electric Supply Company (PESCO),390,15309.71
15,22.0,1.0,22.0,1.0,0,3,Peshawar,Peshawar Electric Supply Company (PESCO),566,24295.86
12,23.0,1.0,14.0,1.0,0,9,Quetta,Quetta Electric Supply Company (QESCO),434,17509.05
18,22.0,0.0,18.0,12.0,0,10,Bahawalpur,Multan Electric Power Company (MEPCO),763,35939.54
12,23.0,3.0,16.0,1.0,0,7,Mirpur (AJK),Islamabad Electric Supply Company (IESCO),667,30012.82
22,22.0,0.0,8.0,1.0,0,10,Karachi,K-Electric (KE),585,25310.15
22,22.0,0.0,19.0,1.0,0,9,Multan,Multan Electric Power Company (MEPCO),692,31453.2
15,23.0,3.0,6.0,1.0,0,4,Sukkur,Sukkur Electric Power Company (SEPCO),634,28111.51
16,23.0,0.0,14.0,12.0,0,6,Faisalabad,Faisalabad Electric Supply Company (FESCO),548,23355.46
13,23.0,3.0,13.0,1.0,0,4,Sukkur,Sukkur Electric Power Company (SEPCO),653,29206.2
